article_idx,article_id,url,title,in_training,dominant_prob_seed42,companion_stability
979,society/2023/dec/23/england-childrens-care-homes-backed-by-private-equity-firms-double-over-five-years,https://www.theguardian.com/society/2023/dec/23/england-childrens-care-homes-backed-by-private-equity-firms-double-over-five-years,Profiteering fears as global investment firms increase stakes in England’s child social care,no,0.6255,0.1272
980,uk-news/2024/apr/18/post-office-external-lawyers-inquiry-investigation-guidelines,https://www.theguardian.com/uk-news/2024/apr/18/post-office-external-lawyers-inquiry-investigation-guidelines,"Post Office was urged by external lawyers to ‘suppress’ key document, inquiry hears",no,0.7364,0.1934
981,australia-news/2023/nov/09/victoria-park-ballarat-child-sexual-abuse-victims-memorial,https://www.theguardian.com/australia-news/2023/nov/09/victoria-park-ballarat-child-sexual-abuse-victims-memorial,‘There has to be light’: building a memorial to Ballarat’s sexual abuse survivors,no,0.3569,0.1073
982,global-development/2024/apr/01/years-after-berta-caceres-is-there-new-hope-for-justice,https://www.theguardian.com/global-development/2024/apr/01/years-after-berta-caceres-is-there-new-hope-for-justice,Eight years after Berta Cáceres’ murder is there new hope for justice?,no,0.2372,0.3497
983,australia-news/2024/feb/23/mick-gooda-says-voice-referendum-failed-because-of-crash-through-or-crash-strategy,https://www.theguardian.com/australia-news/2024/feb/23/mick-gooda-says-voice-referendum-failed-because-of-crash-through-or-crash-strategy,Mick Gooda says voice referendum failed because of ‘crash through or crash’ strategy,no,0.7274,0.1488
984,technology/2022/dec/12/twitter-safety-council-dissolved-before-meeting,https://www.theguardian.com/technology/2022/dec/12/twitter-safety-council-dissolved-before-meeting,Twitter abruptly dissolves safety council moments before meeting,no,0.45,0.2287
985,uk-news/2023/aug/09/jacqueline-mckenzie-conservative-hq-criticised-targeted-campaign-against-immigration-lawyer,https://www.theguardian.com/uk-news/2023/aug/09/jacqueline-mckenzie-conservative-hq-criticised-targeted-campaign-against-immigration-lawyer,Conservative HQ criticised for ‘targeted campaign’ against immigration lawyer,no,0.2956,0.3291
986,australia-news/2023/jun/18/mind-boggling-how-big-snowy-20-dogged-by-delays-budget-blowouts-and-politics,https://www.theguardian.com/australia-news/2023/jun/18/mind-boggling-how-big-snowy-20-dogged-by-delays-budget-blowouts-and-politics,$5.9bn and rising: Snowy 2.0 wrestles with delays and budget blowouts,no,0.7267,0.3515
987,environment/2024/sep/28/heat-pumps-future-hot-air-labour-home-upgrade,https://www.theguardian.com/environment/2024/sep/28/heat-pumps-future-hot-air-labour-home-upgrade,Are heat pumps the future or just a lot of hot air?,no,0.9995,0.2131
988,education/2023/dec/16/closure-of-primary-school-in-hackney-highlights-struggle-of-london-families,https://www.theguardian.com/education/2023/dec/16/closure-of-primary-school-in-hackney-highlights-struggle-of-london-families,Closure of primary school in Hackney highlights struggle of London families,no,0.5587,0.1712
989,law/2023/mar/17/dominic-raab-to-push-for-tougher-minimum-sentence-in-domestic-homicides,https://www.theguardian.com/law/2023/mar/17/dominic-raab-to-push-for-tougher-minimum-sentence-in-domestic-homicides,Dominic Raab to push for tougher minimum sentence in domestic homicides,no,0.811,0.5725
990,australia-news/2023/mar/23/students-teachers-should-spend-more-time-on-practical-skills-less-time-on-philosophy-of-education,https://www.theguardian.com/australia-news/2023/mar/23/students-teachers-should-spend-more-time-on-practical-skills-less-time-on-philosophy-of-education,"Student teachers should spend more time on practical skills, less time on philosophy of education, panel recommends",no,0.3313,0.4561
991,australia-news/2023/apr/18/experts-urge-victoria-to-provide-promised-cbd-safe-injecting-room-or-risk-further-harm-to-vulnerable-people,https://www.theguardian.com/australia-news/2023/apr/18/experts-urge-victoria-to-provide-promised-cbd-safe-injecting-room-or-risk-further-harm-to-vulnerable-people,Experts urge Victoria to provide promised CBD safe injecting room or risk further harm to vulnerable people,no,0.3438,0.2573
992,politics/2023/oct/21/ill-never-vote-tory-again-anger-in-peter-bones-constituency-and-another-possible-byelection-upset,https://www.theguardian.com/politics/2023/oct/21/ill-never-vote-tory-again-anger-in-peter-bones-constituency-and-another-possible-byelection-upset,‘I’ll never vote Tory again’: anger in Peter Bone’s constituency – and another possible byelection upset,no,0.6628,0.3466
993,news/article/2024/may/06/netherlands-amsterdam-next-level-housing-crisis,https://www.theguardian.com/news/article/2024/may/06/netherlands-amsterdam-next-level-housing-crisis,‘Everything’s just … on hold’: the Netherlands’ next-level housing crisis,no,0.5396,0.2866
994,australia-news/2023/sep/11/on-closing-the-divide-between-city-and-country-students-in-australia-we-keep-repeating-past-mistakes,https://www.theguardian.com/australia-news/2023/sep/11/on-closing-the-divide-between-city-and-country-students-in-australia-we-keep-repeating-past-mistakes,"On closing the divide between city and country students in Australia, we keep repeating past mistakes | Philip Roberts",no,0.3578,0.4561
995,politics/2023/jul/10/theresa-mallett-snp-humza-yousaf-public-inquiry,https://www.theguardian.com/politics/2023/jul/10/theresa-mallett-snp-humza-yousaf-public-inquiry,‘Years of trauma came out’: surgery victim on interrupting Humza Yousaf,no,0.4304,0.3387
996,world/2024/mar/20/first-edition-israel-unrwa,https://www.theguardian.com/world/2024/mar/20/first-edition-israel-unrwa,Wednesday briefing: What you need to know about Israel’s dispute with Unrwa,no,0.5274,0.1382
997,australia-news/2022/oct/18/ndis-forecast-to-cost-extra-88bn-over-estimates-as-shorten-announces-independent-review,https://www.theguardian.com/australia-news/2022/oct/18/ndis-forecast-to-cost-extra-88bn-over-estimates-as-shorten-announces-independent-review,NDIS forecast to cost extra $8.8bn over estimates as Shorten announces independent review,no,0.6243,0.132
998,business/2023/apr/02/revealed-maker-of-wegovy-skinny-jab-is-funding-nhs-weight-loss-services,https://www.theguardian.com/business/2023/apr/02/revealed-maker-of-wegovy-skinny-jab-is-funding-nhs-weight-loss-services,Revealed: maker of Wegovy ‘skinny jab’ is funding NHS weight-loss services,no,0.5265,0.2294
999,environment/2023/nov/29/fire-ants-found-nsw-invasive-species-bites-sting-death,https://www.theguardian.com/environment/2023/nov/29/fire-ants-found-nsw-invasive-species-bites-sting-death,"What are fire ants, and what will happen if these tiny killers take hold across Australia?",no,0.4398,0.0549
1000,australia-news/2023/jun/25/melbourne-has-had-australias-worst-heroin-addiction-for-years-why-cant-the-city-kick-its-habit,https://www.theguardian.com/australia-news/2023/jun/25/melbourne-has-had-australias-worst-heroin-addiction-for-years-why-cant-the-city-kick-its-habit,Melbourne has had Australia’s worst heroin addiction for years. Why can’t the city kick its habit?,no,0.4265,0.4865
1001,australia-news/2024/apr/19/elizabeth-street-common-ground-community-housing-melbourne-cbd-legal-battle,https://www.theguardian.com/australia-news/2024/apr/19/elizabeth-street-common-ground-community-housing-melbourne-cbd-legal-battle,Bed bugs and cockroaches: the legal battle over conditions in a Melbourne community housing block,no,0.5998,0.1203
1002,australia-news/2023/jul/08/pwc-to-repay-800000-for-work-on-robodebt-after-damning-royal-commission-report,https://www.theguardian.com/australia-news/2023/jul/08/pwc-to-repay-800000-for-work-on-robodebt-after-damning-royal-commission-report,"PwC to repay $800,000 for work on robodebt after damning royal commission report",no,0.886,0.3255
1003,uk-news/article/2024/jul/23/post-office-prosecutions-expert-witness-neville-rolfe-horizon-inquiry,https://www.theguardian.com/uk-news/article/2024/jul/23/post-office-prosecutions-expert-witness-neville-rolfe-horizon-inquiry,"I felt slightly threatened at meeting with Post Office, ex-minister tells inquiry",no,0.545,0.1934
1004,politics/2023/oct/24/labour-prepares-to-force-byelection-if-tory-mp-peter-bone-suspended,https://www.theguardian.com/politics/2023/oct/24/labour-prepares-to-force-byelection-if-tory-mp-peter-bone-suspended,Labour prepares to force byelection if Tory MP Peter Bone suspended,no,0.9976,0.2199
1005,australia-news/2023/jan/25/atagi-expected-to-update-advice-on-fifth-dose-of-covid-vaccine-within-weeks,https://www.theguardian.com/australia-news/2023/jan/25/atagi-expected-to-update-advice-on-fifth-dose-of-covid-vaccine-within-weeks,Atagi expected to update advice on fifth dose of Covid vaccine within weeks,no,0.9315,0.3846
1006,science/2023/feb/20/dame-angela-mclean-to-be-uks-first-female-chief-scientific-adviser,https://www.theguardian.com/science/2023/feb/20/dame-angela-mclean-to-be-uks-first-female-chief-scientific-adviser,Dame Angela McLean to be UK’s first female chief scientific adviser,no,0.7115,0.0749
1007,world/2024/apr/25/uks-first-ever-memorial-to-lgbt-armed-forces-personnel-to-be-built,https://www.theguardian.com/world/2024/apr/25/uks-first-ever-memorial-to-lgbt-armed-forces-personnel-to-be-built,UK’s first ever memorial to LGBT armed forces personnel to be built,no,0.8936,0.0539
1008,australia-news/2023/feb/24/australia-indigenous-voice-referendum-global-explainer,https://www.theguardian.com/australia-news/2023/feb/24/australia-indigenous-voice-referendum-global-explainer,‘Unfinished business’: Australia to hold referendum on giving Indigenous people a voice in parliament,no,0.9983,0.1489
1009,society/2024/mar/05/girl-at-yoi-wetherby-was-twice-stripped-by-male-officers-watchdog-says,https://www.theguardian.com/society/2024/mar/05/girl-at-yoi-wetherby-was-twice-stripped-by-male-officers-watchdog-says,"Girl at YOI Wetherby was twice stripped by male officers, watchdog says",no,0.5075,0.2202
1010,australia-news/article/2024/may/06/child-support-used-as-tool-of-violence-for-economic-abuse-of-women-in-australia-report-finds,https://www.theguardian.com/australia-news/article/2024/may/06/child-support-used-as-tool-of-violence-for-economic-abuse-of-women-in-australia-report-finds,"Child support used as ‘tool of violence’ for economic abuse of women in Australia, report finds",no,0.3499,0.2259
1011,society/2023/aug/30/young-people-pregnant-women-and-drivers-should-avoid-cannabis-study,https://www.theguardian.com/society/2023/aug/30/young-people-pregnant-women-and-drivers-should-avoid-cannabis-study,"Young people, pregnant women and drivers should avoid cannabis – study",no,0.6125,0.457
1012,environment/2024/jan/14/sunak-dodging-scrutiny-by-failing-to-appoint-chair-of-climate-change-committee,https://www.theguardian.com/environment/2024/jan/14/sunak-dodging-scrutiny-by-failing-to-appoint-chair-of-climate-change-committee,Sunak ‘dodging scrutiny’ by failing to appoint chair of Climate Change Committee,no,0.4288,0.5083
1013,uk-news/2023/sep/07/scotland-announces-public-inquiry-into-disgraced-doctor-sam-eljamel,https://www.theguardian.com/uk-news/2023/sep/07/scotland-announces-public-inquiry-into-disgraced-doctor-sam-eljamel,Scotland announces public inquiry into disgraced doctor Sam Eljamel,no,0.5696,0.1878
1014,australia-news/2023/aug/28/labor-dumps-attempt-to-modernise-business-records-after-2bn-budget-blowout,https://www.theguardian.com/australia-news/2023/aug/28/labor-dumps-attempt-to-modernise-business-records-after-2bn-budget-blowout,Labor dumps attempt to modernise business records after $2bn budget blowout,no,0.5345,0.2354
1015,australia-news/2024/feb/01/one-third-of-outsourced-australian-aged-care-home-inspections-rejected-as-substandard,https://www.theguardian.com/australia-news/2024/feb/01/one-third-of-outsourced-australian-aged-care-home-inspections-rejected-as-substandard,One-third of outsourced Australian aged care home inspections rejected as substandard,no,0.7362,0.1896
1016,environment/2023/apr/24/fears-natural-england-may-lose-powers-amid-row-with-dartmoor-farmers,https://www.theguardian.com/environment/2023/apr/24/fears-natural-england-may-lose-powers-amid-row-with-dartmoor-farmers,Fears Natural England may lose powers amid row with Dartmoor farmers,no,0.4822,0.5083
1017,uk-news/2023/oct/17/communication-with-ministers-was-poor-scientist-tells-covid-inquiry-neil-ferguson,https://www.theguardian.com/uk-news/2023/oct/17/communication-with-ministers-was-poor-scientist-tells-covid-inquiry-neil-ferguson,"Communication with ministers was poor, scientist tells UK Covid inquiry",no,0.398,0.1687
1018,australia-news/2022/feb/21/expert-panel-to-address-australias-lagging-covid-vaccination-rates-in-children-5-11,https://www.theguardian.com/australia-news/2022/feb/21/expert-panel-to-address-australias-lagging-covid-vaccination-rates-in-children-5-11,Expert panel to address Australia’s lagging Covid vaccination rates in children 5-11,no,0.684,0.3846
1019,world/article/2024/jun/06/how-could-they-mine-here-new-zealand-grapples-with-new-push-for-resource-riches,https://www.theguardian.com/world/article/2024/jun/06/how-could-they-mine-here-new-zealand-grapples-with-new-push-for-resource-riches,‘How could they mine here?’ New Zealand grapples with new push for resource riches,no,0.6191,0.3538
1020,uk-news/article/2024/may/22/paula-vennells-the-key-disclosures-from-her-first-day-at-the-post-office-horizon-inquiry,https://www.theguardian.com/uk-news/article/2024/may/22/paula-vennells-the-key-disclosures-from-her-first-day-at-the-post-office-horizon-inquiry,Paula Vennells: key disclosures from first day at Post Office Horizon inquiry,no,0.58,0.1934
